Rule,Lift_Leave,Lift_Stay,Lift_Gap,Direction
"DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Senior-Level",1.0,1.0912789219425376,-0.09127892194253762,Trung tính
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.0912789219425376,-0.09127892194253762,Trung tính
"DistanceFromHome_Near, MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,1.0917954968246841,-0.09179549682468413,Trung tính
"MaritalStatus_Single, MonthlyIncome_Low_Income, OverTime_No",1.0,1.0920494373731784,-0.09204943737317839,Trung tính
"Department_Research & Development, EnvironmentSatisfaction_2, JobSatisfaction_High_Satisfaction",1.0,1.092324208266237,-0.092324208266237,Trung tính
"JobSatisfaction_High_Satisfaction, OverTime_No, YearsAtCompany_Long_Tenure",1.0,1.092324208266237,-0.092324208266237,Trung tính
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.092324208266237,-0.092324208266237,Trung tính
"Department_Research & Development, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0923242082662372,-0.09232420826623722,Trung tính
"Age_Middle-Aged, Department_Research & Development, EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction",1.0,1.0923242082662372,-0.09232420826623722,Trung tính
"Age_Middle-Aged, Department_Research & Development, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0929117952529324,-0.09291179525293236,Trung tính
"Age_Middle-Aged, EnvironmentSatisfaction_2, JobSatisfaction_High_Satisfaction",1.0,1.0932352376309298,-0.09323523763092978,Trung tính
"Department_Research & Development, EnvironmentSatisfaction_2, WorkLifeBalance_3",1.0,1.0932352376309298,-0.09323523763092978,Trung tính
"EnvironmentSatisfaction_4, TotalWorkingYears_Mid-Level, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.093347942294603,-0.09334794229460308,Trung tính
"Department_Research & Development, EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.093347942294603,-0.09334794229460308,Trung tính
"JobSatisfaction_Low_Satisfaction, YearsAtCompany_Long_Tenure",1.0,1.093347942294603,-0.09334794229460308,Trung tính
"Department_Research & Development, JobSatisfaction_Low_Satisfaction, WorkLifeBalance_3",1.0,1.0934682428371068,-0.09346824283710675,Trung tính
"JobSatisfaction_High_Satisfaction, MaritalStatus_Divorced, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0934924694515487,-0.09349246945154865,Trung tính
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MaritalStatus_Divorced",1.0,1.0938063306655128,-0.0938063306655128,Trung tính
"JobSatisfaction_Low_Satisfaction, MaritalStatus_Married, OverTime_No, WorkLifeBalance_3",1.0,1.0939521131965895,-0.09395211319658947,Trung tính
"EnvironmentSatisfaction_2, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.0939931528166822,-0.09399315281668219,Trung tính
"Age_Middle-Aged, Department_Research & Development, WorkLifeBalance_2",1.0,1.0939931528166822,-0.09399315281668219,Trung tính
"Age_Senior, Department_Research & Development, JobSatisfaction_High_Satisfaction",1.0,1.094129702825355,-0.09412970282535493,Trung tính
"Age_Middle-Aged, DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3",1.0,1.094129702825355,-0.09412970282535493,Trung tính
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Divorced",1.0,1.094129702825355,-0.09412970282535493,Trung tính
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.0943507837917776,-0.09435078379177764,Trung tính
"Department_Sales, MaritalStatus_Married, OverTime_No, WorkLifeBalance_3",1.0,1.0943507837917776,-0.09435078379177764,Trung tính
"JobSatisfaction_Low_Satisfaction, MaritalStatus_Married, WorkLifeBalance_3",1.0,1.0944791533851843,-0.09447915338518431,Trung tính
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, MonthlyIncome_Mid_Income",1.0,1.0946335617720855,-0.09463356177208548,Trung tính
"Age_Middle-Aged, Department_Research & Development, JobRole_Laboratory Technician, WorkLifeBalance_3",1.0,1.0946335617720855,-0.09463356177208548,Trung tính
"Department_Research & Development, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3, YearsAtCompany_Short_Tenure",1.0,1.0949945195469493,-0.09499451954694926,Trung tính
"Department_Research & Development, EnvironmentSatisfaction_4, WorkLifeBalance_3",1.0,1.0950080515297909,-0.09500805152979086,Trung tính
"DistanceFromHome_Medium, EnvironmentSatisfaction_3",1.0,1.0951478266653365,-0.0951478266653365,Trung tính
"EnvironmentSatisfaction_3, MaritalStatus_Divorced",1.0,1.095333365864767,-0.09533336586476704,Trung tính
"Age_Young, Department_Research & Development, OverTime_No, WorkLifeBalance_3",1.0,1.095333365864767,-0.09533336586476704,Trung tính
"Age_Middle-Aged, Department_Research & Development, JobRole_Research Scientist, JobSatisfaction_High_Satisfaction",1.0,1.095333365864767,-0.09533336586476704,Trung tính
"Age_Middle-Aged, Department_Research & Development, EnvironmentSatisfaction_3, WorkLifeBalance_3",1.0,1.095333365864767,-0.09533336586476704,Trung tính
"Age_Middle-Aged, DistanceFromHome_Medium, OverTime_No, WorkLifeBalance_3",1.0,1.095527505064672,-0.095527505064672,Trung tính
"JobSatisfaction_Low_Satisfaction, MonthlyIncome_High_Income, OverTime_No, WorkLifeBalance_3",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Department_Research & Development, DistanceFromHome_Medium, MaritalStatus_Married, WorkLifeBalance_3",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Department_Sales, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Mid_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Age_Middle-Aged, Department_Sales, JobRole_Sales Executive, OverTime_No, WorkLifeBalance_3",1.0,1.0957484220852536,-0.09574842208525358,Trung tính
"Age_Middle-Aged, TotalWorkingYears_Senior-Level, YearsAtCompany_Long_Tenure",1.0,1.0958707154359328,-0.09587071543593284,Trung tính
"Department_Research & Development, DistanceFromHome_Far, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.0962962962962963,-0.09629629629629632,Trung tính
"DistanceFromHome_Medium, MaritalStatus_Married, OverTime_No, WorkLifeBalance_3",1.0,1.0962962962962963,-0.09629629629629632,Trung tính
"DistanceFromHome_Far, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3",1.0,1.096671226630187,-0.09667122663018701,Trung tính
"Age_Middle-Aged, JobSatisfaction_Low_Satisfaction, MaritalStatus_Married, OverTime_No",1.0,1.0967181109543558,-0.09671811095435578,Trung tính
"DistanceFromHome_Near, EnvironmentSatisfaction_3, OverTime_No, WorkLifeBalance_3",1.0,1.0968379446640315,-0.0968379446640315,Trung tính
"Department_Research & Development, DistanceFromHome_Near, JobRole_Research Scientist, OverTime_No",1.0,1.0968379446640315,-0.0968379446640315,Trung tính
"EnvironmentSatisfaction_2, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.0968379446640315,-0.0968379446640315,Trung tính
"JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.0968379446640315,-0.0968379446640315,Trung tính
"MaritalStatus_Divorced, TotalWorkingYears_Senior-Level",1.0,1.0968379446640315,-0.0968379446640315,Trung tính
"JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.0972401587984886,-0.09724015879848857,Trung tính
"MonthlyIncome_High_Income, OverTime_No, TotalWorkingYears_Senior-Level, YearsAtCompany_Long_Tenure",1.0,1.0972401587984886,-0.09724015879848857,Trung tính
"TotalWorkingYears_Mid-Level, WorkLifeBalance_2, YearsAtCompany_Mid_Tenure",1.0,1.0979417904525302,-0.09794179045253015,Trung tính
"Department_Research & Development, DistanceFromHome_Medium, MaritalStatus_Married, OverTime_No",1.0,1.0981655141927946,-0.09816551419279462,Trung tính
"Department_Research & Development, EnvironmentSatisfaction_4, MonthlyIncome_Mid_Income",1.0,1.0981655141927946,-0.09816551419279462,Trung tính
"MonthlyIncome_High_Income, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.0981655141927946,-0.09816551419279462,Trung tính
"Age_Middle-Aged, TotalWorkingYears_Mid-Level, WorkLifeBalance_2",1.0,1.098219104155424,-0.0982191041554239,Trung tính
"Department_Research & Development, JobSatisfaction_Low_Satisfaction, MaritalStatus_Divorced",1.0,1.0989443549830025,-0.09894435498300247,Trung tính
"JobSatisfaction_High_Satisfaction, MaritalStatus_Married, OverTime_No, YearsAtCompany_Short_Tenure",1.0,1.0989443549830025,-0.09894435498300247,Trung tính
"Age_Middle-Aged, JobSatisfaction_Low_Satisfaction, MaritalStatus_Married, TotalWorkingYears_Mid-Level",1.0,1.0989443549830025,-0.09894435498300247,Trung tính
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Low_Income, WorkLifeBalance_3",1.0,1.098956824108954,-0.09895682410895401,Trung tính
"EnvironmentSatisfaction_3, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.099072901521192,-0.09907290152119197,Trung tính
"JobSatisfaction_Low_Satisfaction, MonthlyIncome_High_Income, OverTime_No",1.0,1.0993173209952143,-0.09931732099521429,Trung tính
"Department_Research & Development, DistanceFromHome_Near, EnvironmentSatisfaction_4",1.0,1.0993397358943577,-0.09933973589435774,Trung tính
"DistanceFromHome_Near, EnvironmentSatisfaction_3, OverTime_No",1.0,1.099739926368764,-0.09973992636876394,Trung tính
"Age_Middle-Aged, Department_Research & Development, MaritalStatus_Married, MonthlyIncome_Mid_Income",1.0,1.0999628390932739,-0.09996283909327386,Trung tính
"Age_Middle-Aged, Department_Research & Development, MaritalStatus_Married, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0999628390932739,-0.09996283909327386,Trung tính
"Department_Research & Development, MaritalStatus_Married, OverTime_No, YearsAtCompany_Short_Tenure",1.0,1.0999628390932739,-0.09996283909327386,Trung tính
"Department_Research & Development, DistanceFromHome_Near, MaritalStatus_Divorced",1.0,1.0999628390932739,-0.09996283909327386,Trung tính
"EnvironmentSatisfaction_3, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.0999628390932739,-0.09996283909327386,Trung tính
"Department_Research & Development, JobRole_Laboratory Technician, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.0999682892024734,-0.09996828920247336,Trung tính
"Age_Middle-Aged, Department_Research & Development, MaritalStatus_Single, WorkLifeBalance_3",1.0,1.100617238045661,-0.10061723804566092,→ Ở lại
"Department_Research & Development, MonthlyIncome_Low_Income, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.100617238045661,-0.10061723804566092,→ Ở lại
"Age_Young, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3",1.0,1.1007176593265044,-0.10071765932650445,→ Ở lại
"Department_Research & Development, MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.1008358254735067,-0.10083582547350667,→ Ở lại
"Age_Middle-Aged, WorkLifeBalance_3, YearsAtCompany_Long_Tenure",1.0,1.1008358254735067,-0.10083582547350667,→ Ở lại
"Department_Research & Development, DistanceFromHome_Far, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.1009591822446265,-0.10095918224462652,→ Ở lại
"Age_Middle-Aged, Department_Sales, MaritalStatus_Married, OverTime_No",1.0,1.1009591822446265,-0.10095918224462652,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Medium, WorkLifeBalance_3",1.0,1.1015034032936848,-0.10150340329368479,→ Ở lại
"DistanceFromHome_Near, MaritalStatus_Married, MonthlyIncome_High_Income",1.0,1.1016923404126029,-0.10169234041260289,→ Ở lại
"Department_Research & Development, EnvironmentSatisfaction_3, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.1016923404126029,-0.10169234041260289,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.1019340986615416,-0.10193409866154157,→ Ở lại
"DistanceFromHome_Far, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.1019340986615416,-0.10193409866154157,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MaritalStatus_Single, OverTime_No, WorkLifeBalance_3",1.0,1.1019340986615416,-0.10193409866154157,→ Ở lại
"EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.1019340986615416,-0.10193409866154157,→ Ở lại
"Department_Research & Development, DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3",1.0,1.1019340986615416,-0.10193409866154157,→ Ở lại
"DistanceFromHome_Near, EnvironmentSatisfaction_4, JobSatisfaction_Low_Satisfaction",1.0,1.1022544283413849,-0.10225442834138487,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Far, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.1022544283413849,-0.10225442834138487,→ Ở lại
"DistanceFromHome_Near, MaritalStatus_Married, MonthlyIncome_High_Income, OverTime_No",1.0,1.1022544283413849,-0.10225442834138487,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_Low_Satisfaction, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.1022544283413849,-0.10225442834138487,→ Ở lại
"Department_Sales, MonthlyIncome_Mid_Income, OverTime_No, WorkLifeBalance_3",1.0,1.1022544283413849,-0.10225442834138487,→ Ở lại
"JobSatisfaction_High_Satisfaction, WorkLifeBalance_3, YearsAtCompany_Short_Tenure",1.0,1.102284011916584,-0.10228401191658398,→ Ở lại
"DistanceFromHome_Far, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.102368220015279,-0.1023682200152789,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,1.1025328457266694,-0.10253284572666943,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_Low_Satisfaction, MaritalStatus_Married, WorkLifeBalance_3",1.0,1.1028882721759687,-0.10288827217596874,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_High_Income, OverTime_No, TotalWorkingYears_Senior-Level",1.0,1.1028882721759687,-0.10288827217596874,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, TotalWorkingYears_Senior-Level",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Age_Young, EnvironmentSatisfaction_4, OverTime_No",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, EnvironmentSatisfaction_4, WorkLifeBalance_3",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Department_Research & Development, MonthlyIncome_High_Income, YearsAtCompany_Mid_Tenure",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, MaritalStatus_Married, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, OverTime_No, TotalWorkingYears_Senior-Level",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, MonthlyIncome_High_Income",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"DistanceFromHome_Far, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"OverTime_No, WorkLifeBalance_3, YearsAtCompany_Long_Tenure",1.0,1.1033577861275123,-0.10335778612751234,→ Ở lại
"Department_Research & Development, JobRole_Healthcare Representative, OverTime_No",1.0,1.1038223578269346,-0.10382235782693461,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, TotalWorkingYears_Mid-Level, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.1038223578269346,-0.10382235782693461,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_4, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.104167590007239,-0.10416759000723896,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Divorced, WorkLifeBalance_3",1.0,1.104167590007239,-0.10416759000723896,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Medium, OverTime_No, WorkLifeBalance_3",1.0,1.1044342327481247,-0.10443423274812469,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, YearsAtCompany_Long_Tenure",1.0,1.1044342327481247,-0.10443423274812469,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Low_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.1044342327481247,-0.10443423274812469,→ Ở lại
"Age_Senior, Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.1044342327481247,-0.10443423274812469,→ Ở lại
"DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, MaritalStatus_Single, OverTime_No",1.0,1.1044342327481247,-0.10443423274812469,→ Ở lại
"DistanceFromHome_Far, JobSatisfaction_High_Satisfaction",1.0,1.1046316117549604,-0.10463161175496039,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Divorced, WorkLifeBalance_3",1.0,1.1049626701800614,-0.10496267018006145,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.105484740895951,-0.10548474089595095,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, MonthlyIncome_High_Income, WorkLifeBalance_3",1.0,1.105484740895951,-0.10548474089595095,→ Ở lại
"DistanceFromHome_Near, EnvironmentSatisfaction_2, OverTime_No",1.0,1.105484740895951,-0.10548474089595095,→ Ở lại
"Department_Research & Development, EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction, MaritalStatus_Married",1.0,1.105484740895951,-0.10548474089595095,→ Ở lại
